dataset,model,val_acc,activation,dropout_rate,hidden_units,learning_rate,num_layers,weight_decay,ff_dim,num_heads,pooling,kernel_size,num_filters,pooling_size,bidirectional,output_activation
BeetleFly,FCNN,0.575,gelu,0.3069765786903,87.0,1.41157704e-05,1,3.82145799e-05,,,,,,,,
BeetleFly,FCNN,0.75,gelu,0.3069765786903,87.0,1.41157704e-05,1,3.82145799e-05,,,,,,,,
BeetleFly,FCNN,0.85,relu,0.2878640975281,10.0,0.0005056631383,2,1.21442474e-05,,,,,,,,
BeetleFly,FCNN,0.775,relu,0.2878640975281,10.0,0.0005056631383,2,1.21442474e-05,,,,,,,,
BeetleFly,FCNN,0.675,relu,0.2878640975281,10.0,0.0005056631383,2,1.21442474e-05,,,,,,,,
BeetleFly,FCNN,0.725,relu,0.2878640975281,10.0,0.0005056631383,2,1.21442474e-05,,,,,,,,
BeetleFly,FCNN,0.8,relu,0.2878640975281,10.0,0.0005056631383,2,1.21442474e-05,,,,,,,,
BeetleFly,FCNN,0.325,gelu,0.3275022767039,17.0,1.26450106e-05,3,3.97007272e-05,,,,,,,,
BeetleFly,FCNN,0.475,gelu,0.3275022767039,17.0,1.26450106e-05,3,3.97007272e-05,,,,,,,,
BeetleFly,FCNN,0.525,gelu,0.3275022767039,17.0,1.26450106e-05,3,3.97007272e-05,,,,,,,,
BeetleFly,FCNN,0.55,gelu,0.3275022767039,17.0,1.26450106e-05,3,3.97007272e-05,,,,,,,,
BeetleFly,FCNN,0.65,gelu,0.3275022767039,17.0,1.26450106e-05,3,3.97007272e-05,,,,,,,,
BeetleFly,FCNN,0.55,tanh,0.5878285953449,24.0,9.31625175e-05,3,0.0003456764945,,,,,,,,
BeetleFly,FCNN,0.5,tanh,0.5878285953449,24.0,9.31625175e-05,3,0.0003456764945,,,,,,,,
BeetleFly,FCNN,0.525,tanh,0.5878285953449,24.0,9.31625175e-05,3,0.0003456764945,,,,,,,,
BeetleFly,FCNN,0.525,tanh,0.5878285953449,24.0,9.31625175e-05,3,0.0003456764945,,,,,,,,
BeetleFly,FCNN,0.625,tanh,0.5878285953449,24.0,9.31625175e-05,3,0.0003456764945,,,,,,,,
BeetleFly,FCNN,0.825,tanh,0.1785005305243,33.0,7.10048516e-05,1,0.000229559909,,,,,,,,
BeetleFly,FCNN,0.775,tanh,0.1785005305243,33.0,7.10048516e-05,1,0.000229559909,,,,,,,,
BeetleFly,FCNN,0.725,tanh,0.1785005305243,33.0,7.10048516e-05,1,0.000229559909,,,,,,,,
BeetleFly,FCNN,0.625,tanh,0.1785005305243,33.0,7.10048516e-05,1,0.000229559909,,,,,,,,
BeetleFly,FCNN,0.65,tanh,0.1785005305243,33.0,7.10048516e-05,1,0.000229559909,,,,,,,,
BeetleFly,FCNN,0.775,gelu,0.59338668424,71.0,0.0007431084002,1,2.57853995e-05,,,,,,,,
BeetleFly,FCNN,0.85,gelu,0.59338668424,71.0,0.0007431084002,1,2.57853995e-05,,,,,,,,
