dataset,model,val_acc,activation,dropout_rate,hidden_units,learning_rate,num_layers,weight_decay,ff_dim,num_heads,pooling,kernel_size,num_filters,pooling_size,bidirectional,output_activation
FaultDetectionB,FCNN,0.939393937587738,gelu,0.3564659077042,84.0,4.98572845e-05,1,8.34725661e-05,,,,,,,,
FaultDetectionB,FCNN,0.9151515126228332,gelu,0.3564659077042,84.0,4.98572845e-05,1,8.34725661e-05,,,,,,,,
FaultDetectionB,FCNN,0.8666666626930237,gelu,0.3564659077042,84.0,4.98572845e-05,1,8.34725661e-05,,,,,,,,
FaultDetectionB,FCNN,0.8909090876579284,gelu,0.3564659077042,84.0,4.98572845e-05,1,8.34725661e-05,,,,,,,,
FaultDetectionB,FCNN,0.9030303001403809,gelu,0.3564659077042,84.0,4.98572845e-05,1,8.34725661e-05,,,,,,,,
FaultDetectionB,FCNN,0.939393937587738,tanh,0.4141413345385,115.0,0.0004864460896,2,1.55767178e-05,,,,,,,,
FaultDetectionB,FCNN,0.9151515126228332,tanh,0.4141413345385,115.0,0.0004864460896,2,1.55767178e-05,,,,,,,,
FaultDetectionB,FCNN,0.8545454502105713,tanh,0.4141413345385,115.0,0.0004864460896,2,1.55767178e-05,,,,,,,,
FaultDetectionB,FCNN,0.9151515126228332,tanh,0.4141413345385,115.0,0.0004864460896,2,1.55767178e-05,,,,,,,,
FaultDetectionB,FCNN,0.8787878751754761,tanh,0.4141413345385,115.0,0.0004864460896,2,1.55767178e-05,,,,,,,,
FaultDetectionB,FCNN,0.8787878751754761,gelu,0.4526099750305,39.0,2.42616205e-05,1,0.0099989303323,,,,,,,,
FaultDetectionB,FCNN,0.8545454502105713,gelu,0.4526099750305,39.0,2.42616205e-05,1,0.0099989303323,,,,,,,,
FaultDetectionB,FCNN,0.9030303001403809,gelu,0.4526099750305,39.0,2.42616205e-05,1,0.0099989303323,,,,,,,,
FaultDetectionB,FCNN,0.8909090876579284,gelu,0.4526099750305,39.0,2.42616205e-05,1,0.0099989303323,,,,,,,,
FaultDetectionB,FCNN,0.8909090876579284,gelu,0.4526099750305,39.0,2.42616205e-05,1,0.0099989303323,,,,,,,,
FaultDetectionB,FCNN,0.9272727251052857,gelu,0.2780573070811,48.0,0.0003252047885,1,0.0009302168281,,,,,,,,
FaultDetectionB,FCNN,0.939393937587738,gelu,0.2780573070811,48.0,0.0003252047885,1,0.0009302168281,,,,,,,,
FaultDetectionB,FCNN,0.9272727251052857,gelu,0.2780573070811,48.0,0.0003252047885,1,0.0009302168281,,,,,,,,
FaultDetectionB,FCNN,0.9151515126228332,gelu,0.2780573070811,48.0,0.0003252047885,1,0.0009302168281,,,,,,,,
FaultDetectionB,FCNN,0.8545454502105713,gelu,0.2780573070811,48.0,0.0003252047885,1,0.0009302168281,,,,,,,,
FaultDetectionB,FCNN,0.8666666626930237,gelu,0.3069765786903,87.0,1.41157704e-05,1,3.82145799e-05,,,,,,,,
FaultDetectionB,FCNN,0.8666666626930237,gelu,0.3069765786903,87.0,1.41157704e-05,1,3.82145799e-05,,,,,,,,
FaultDetectionB,FCNN,0.8424242377281189,gelu,0.3069765786903,87.0,1.41157704e-05,1,3.82145799e-05,,,,,,,,
