Model,Dataset,Hybrid_Name,Budget_Strategy,Dropout_Strategy,Constraint_Type,Constraint_Value,Performance_At_Timeout,Performance_At_Convergence,Performance_Gap,Performance_Retention,Relative_Performance_Gap,Budget_Utilization,Early_Stopping,Completed_Rounds
GRU,ChlorineConcentration,Standard_Standard,Standard,Standard,max_epochs,5000,0.600000,0.600000,0.000000,1.000000,0.000000,0.684000,False,7
GRU,ChlorineConcentration,Standard_Standard,Standard,Standard,max_time_hours,10,0.600000,0.600000,0.000000,1.000000,0.000000,0.024422,False,7
GRU,ChlorineConcentration,Standard_Standard,Standard,Standard,max_time_hours,24,0.600000,0.600000,0.000000,1.000000,0.000000,0.010176,False,7
GRU,ChlorineConcentration,Standard_Standard,Standard,Standard,max_time_hours,72,0.600000,0.600000,0.000000,1.000000,0.000000,0.003392,False,7
GRU,ChlorineConcentration,Standard_Aggressive,Standard,Aggressive,max_epochs,1000,0.200000,0.200000,0.000000,1.000000,0.000000,1.000000,True,4
GRU,ChlorineConcentration,Standard_Aggressive,Standard,Aggressive,max_epochs,2000,0.000000,0.000000,0.000000,1.000000,0.000000,0.525000,False,4
GRU,ChlorineConcentration,Standard_Aggressive,Standard,Aggressive,max_epochs,5000,0.000000,0.000000,0.000000,1.000000,0.000000,0.210000,False,4
GRU,ChlorineConcentration,Standard_Aggressive,Standard,Aggressive,max_time_hours,10,0.000000,0.000000,0.000000,1.000000,0.000000,0.007448,False,4
GRU,ChlorineConcentration,Standard_Aggressive,Standard,Aggressive,max_time_hours,24,0.000000,0.000000,0.000000,1.000000,0.000000,0.003104,False,4
GRU,ChlorineConcentration,Standard_Aggressive,Standard,Aggressive,max_time_hours,72,0.000000,0.000000,0.000000,1.000000,0.000000,0.001035,False,4
GRU,ChlorineConcentration,Standard_Gradual,Standard,Gradual,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
GRU,ChlorineConcentration,Standard_Gradual,Standard,Gradual,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
GRU,ChlorineConcentration,Standard_Gradual,Standard,Gradual,max_epochs,5000,0.400000,1.000000,0.600000,0.400000,0.600000,1.000000,True,5
GRU,ChlorineConcentration,Standard_Gradual,Standard,Gradual,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.120866,False,7
GRU,ChlorineConcentration,Standard_Gradual,Standard,Gradual,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.050361,False,7
GRU,ChlorineConcentration,Standard_Gradual,Standard,Gradual,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.016787,False,7
GRU,ChlorineConcentration,Standard_TwoStage,Standard,TwoStage,max_epochs,1000,0.600000,0.600000,0.000000,1.000000,0.000000,1.000000,True,3
GRU,ChlorineConcentration,Standard_TwoStage,Standard,TwoStage,max_epochs,2000,0.200000,0.200000,0.000000,1.000000,0.000000,1.000000,True,4
GRU,ChlorineConcentration,Standard_TwoStage,Standard,TwoStage,max_epochs,5000,0.000000,0.000000,0.000000,1.000000,0.000000,0.420000,False,4
GRU,ChlorineConcentration,Standard_TwoStage,Standard,TwoStage,max_time_hours,10,0.000000,0.000000,0.000000,1.000000,0.000000,0.014897,False,4
GRU,ChlorineConcentration,Standard_TwoStage,Standard,TwoStage,max_time_hours,24,0.000000,0.000000,0.000000,1.000000,0.000000,0.006207,False,4
GRU,ChlorineConcentration,Standard_TwoStage,Standard,TwoStage,max_time_hours,72,0.000000,0.000000,0.000000,1.000000,0.000000,0.002069,False,4
GRU,CinCECGTorso,Moderate_Linear,Moderate,Linear,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
GRU,CinCECGTorso,Moderate_Linear,Moderate,Linear,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
GRU,CinCECGTorso,Moderate_Linear,Moderate,Linear,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,4
GRU,CinCECGTorso,Moderate_Linear,Moderate,Linear,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.068777,False,4
GRU,CinCECGTorso,Moderate_Linear,Moderate,Linear,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.028657,False,4
GRU,CinCECGTorso,Moderate_Linear,Moderate,Linear,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.009552,False,4
GRU,CinCECGTorso,Moderate_Standard,Moderate,Standard,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
GRU,CinCECGTorso,Moderate_Standard,Moderate,Standard,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
GRU,CinCECGTorso,Moderate_Standard,Moderate,Standard,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,4
GRU,CinCECGTorso,Moderate_Standard,Moderate,Standard,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.038249,False,4
GRU,CinCECGTorso,Moderate_Standard,Moderate,Standard,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.015937,False,4
GRU,CinCECGTorso,Moderate_Standard,Moderate,Standard,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.005312,False,4
GRU,CinCECGTorso,Moderate_Aggressive,Moderate,Aggressive,max_epochs,1000,0.400000,1.000000,0.600000,0.400000,0.600000,1.000000,True,2
GRU,CinCECGTorso,Moderate_Aggressive,Moderate,Aggressive,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,4
GRU,CinCECGTorso,Moderate_Aggressive,Moderate,Aggressive,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,0.440000,False,4
GRU,CinCECGTorso,Moderate_Aggressive,Moderate,Aggressive,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.015905,False,4
GRU,CinCECGTorso,Moderate_Aggressive,Moderate,Aggressive,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.006627,False,4
GRU,CinCECGTorso,Moderate_Aggressive,Moderate,Aggressive,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.002209,False,4
GRU,CinCECGTorso,Moderate_Gradual,Moderate,Gradual,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
GRU,CinCECGTorso,Moderate_Gradual,Moderate,Gradual,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
GRU,CinCECGTorso,Moderate_Gradual,Moderate,Gradual,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,4
GRU,CinCECGTorso,Moderate_Gradual,Moderate,Gradual,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.086589,False,4
GRU,CinCECGTorso,Moderate_Gradual,Moderate,Gradual,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.036079,False,4
GRU,CinCECGTorso,Moderate_Gradual,Moderate,Gradual,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.012026,False,4
GRU,CinCECGTorso,Moderate_TwoStage,Moderate,TwoStage,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
GRU,CinCECGTorso,Moderate_TwoStage,Moderate,TwoStage,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
GRU,CinCECGTorso,Moderate_TwoStage,Moderate,TwoStage,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,4
GRU,CinCECGTorso,Moderate_TwoStage,Moderate,TwoStage,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.038249,False,4
GRU,CinCECGTorso,Moderate_TwoStage,Moderate,TwoStage,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.015937,False,4
GRU,CinCECGTorso,Moderate_TwoStage,Moderate,TwoStage,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.005312,False,4
GRU,CinCECGTorso,Aggressive_Linear,Aggressive,Linear,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
GRU,CinCECGTorso,Aggressive_Linear,Aggressive,Linear,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
GRU,CinCECGTorso,Aggressive_Linear,Aggressive,Linear,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
GRU,CinCECGTorso,Aggressive_Linear,Aggressive,Linear,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.074453,False,3
GRU,CinCECGTorso,Aggressive_Linear,Aggressive,Linear,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.031022,False,3
GRU,CinCECGTorso,Aggressive_Linear,Aggressive,Linear,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.010341,False,3
GRU,CinCECGTorso,Aggressive_Standard,Aggressive,Standard,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
GRU,CinCECGTorso,Aggressive_Standard,Aggressive,Standard,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
GRU,CinCECGTorso,Aggressive_Standard,Aggressive,Standard,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
GRU,CinCECGTorso,Aggressive_Standard,Aggressive,Standard,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.052221,False,3
GRU,CinCECGTorso,Aggressive_Standard,Aggressive,Standard,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.021759,False,3
GRU,CinCECGTorso,Aggressive_Standard,Aggressive,Standard,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.007253,False,3
GRU,CinCECGTorso,Aggressive_Aggressive,Aggressive,Aggressive,max_epochs,1000,0.400000,1.000000,0.600000,0.400000,0.600000,1.000000,True,2
GRU,CinCECGTorso,Aggressive_Aggressive,Aggressive,Aggressive,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
GRU,CinCECGTorso,Aggressive_Aggressive,Aggressive,Aggressive,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,0.820000,False,3
GRU,CinCECGTorso,Aggressive_Aggressive,Aggressive,Aggressive,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.030958,False,3
GRU,CinCECGTorso,Aggressive_Aggressive,Aggressive,Aggressive,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.012899,False,3
GRU,CinCECGTorso,Aggressive_Aggressive,Aggressive,Aggressive,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.004300,False,3
GRU,CinCECGTorso,Aggressive_Gradual,Aggressive,Gradual,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
GRU,CinCECGTorso,Aggressive_Gradual,Aggressive,Gradual,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
GRU,CinCECGTorso,Aggressive_Gradual,Aggressive,Gradual,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
GRU,CinCECGTorso,Aggressive_Gradual,Aggressive,Gradual,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.080629,False,3
GRU,CinCECGTorso,Aggressive_Gradual,Aggressive,Gradual,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.033596,False,3
GRU,CinCECGTorso,Aggressive_Gradual,Aggressive,Gradual,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.011199,False,3
GRU,CinCECGTorso,Aggressive_TwoStage,Aggressive,TwoStage,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
GRU,CinCECGTorso,Aggressive_TwoStage,Aggressive,TwoStage,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
GRU,CinCECGTorso,Aggressive_TwoStage,Aggressive,TwoStage,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
GRU,CinCECGTorso,Aggressive_TwoStage,Aggressive,TwoStage,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.052221,False,3
GRU,CinCECGTorso,Aggressive_TwoStage,Aggressive,TwoStage,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.021759,False,3
GRU,CinCECGTorso,Aggressive_TwoStage,Aggressive,TwoStage,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.007253,False,3
GRU,CinCECGTorso,Conservative_Linear,Conservative,Linear,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
GRU,CinCECGTorso,Conservative_Linear,Conservative,Linear,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
GRU,CinCECGTorso,Conservative_Linear,Conservative,Linear,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
GRU,CinCECGTorso,Conservative_Linear,Conservative,Linear,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.110682,False,5
GRU,CinCECGTorso,Conservative_Linear,Conservative,Linear,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.046117,False,5
GRU,CinCECGTorso,Conservative_Linear,Conservative,Linear,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.015372,False,5
GRU,CinCECGTorso,Conservative_Standard,Conservative,Standard,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
GRU,CinCECGTorso,Conservative_Standard,Conservative,Standard,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
GRU,CinCECGTorso,Conservative_Standard,Conservative,Standard,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
GRU,CinCECGTorso,Conservative_Standard,Conservative,Standard,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.059218,False,5
GRU,CinCECGTorso,Conservative_Standard,Conservative,Standard,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.024674,False,5
GRU,CinCECGTorso,Conservative_Standard,Conservative,Standard,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.008225,False,5
GRU,CinCECGTorso,Conservative_Aggressive,Conservative,Aggressive,max_epochs,1000,0.400000,1.000000,0.600000,0.400000,0.600000,1.000000,True,2
GRU,CinCECGTorso,Conservative_Aggressive,Conservative,Aggressive,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
GRU,CinCECGTorso,Conservative_Aggressive,Conservative,Aggressive,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,0.775000,False,4
GRU,CinCECGTorso,Conservative_Aggressive,Conservative,Aggressive,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.028557,False,4
GRU,CinCECGTorso,Conservative_Aggressive,Conservative,Aggressive,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.011899,False,4
GRU,CinCECGTorso,Conservative_Aggressive,Conservative,Aggressive,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.003966,False,4
GRU,CinCECGTorso,Conservative_Gradual,Conservative,Gradual,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
GRU,CinCECGTorso,Conservative_Gradual,Conservative,Gradual,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
GRU,CinCECGTorso,Conservative_Gradual,Conservative,Gradual,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
GRU,CinCECGTorso,Conservative_Gradual,Conservative,Gradual,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.147399,False,5
GRU,CinCECGTorso,Conservative_Gradual,Conservative,Gradual,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.061416,False,5
GRU,CinCECGTorso,Conservative_Gradual,Conservative,Gradual,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.020472,False,5
GRU,CinCECGTorso,Conservative_TwoStage,Conservative,TwoStage,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
GRU,CinCECGTorso,Conservative_TwoStage,Conservative,TwoStage,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
GRU,CinCECGTorso,Conservative_TwoStage,Conservative,TwoStage,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
GRU,CinCECGTorso,Conservative_TwoStage,Conservative,TwoStage,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.051163,False,4
GRU,CinCECGTorso,Conservative_TwoStage,Conservative,TwoStage,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.021318,False,4
GRU,CinCECGTorso,Conservative_TwoStage,Conservative,TwoStage,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.007106,False,4
GRU,CinCECGTorso,VeryAggressive_Linear,VeryAggressive,Linear,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
GRU,CinCECGTorso,VeryAggressive_Linear,VeryAggressive,Linear,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
GRU,CinCECGTorso,VeryAggressive_Linear,VeryAggressive,Linear,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
GRU,CinCECGTorso,VeryAggressive_Linear,VeryAggressive,Linear,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.096636,False,3
GRU,CinCECGTorso,VeryAggressive_Linear,VeryAggressive,Linear,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.040265,False,3
GRU,CinCECGTorso,VeryAggressive_Linear,VeryAggressive,Linear,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.013422,False,3
GRU,CinCECGTorso,VeryAggressive_Standard,VeryAggressive,Standard,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
GRU,CinCECGTorso,VeryAggressive_Standard,VeryAggressive,Standard,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
GRU,CinCECGTorso,VeryAggressive_Standard,VeryAggressive,Standard,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
GRU,CinCECGTorso,VeryAggressive_Standard,VeryAggressive,Standard,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.074404,False,3
GRU,CinCECGTorso,VeryAggressive_Standard,VeryAggressive,Standard,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.031002,False,3
GRU,CinCECGTorso,VeryAggressive_Standard,VeryAggressive,Standard,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.010334,False,3
GRU,CinCECGTorso,VeryAggressive_Aggressive,VeryAggressive,Aggressive,max_epochs,1000,0.400000,1.000000,0.600000,0.400000,0.600000,1.000000,True,2
GRU,CinCECGTorso,VeryAggressive_Aggressive,VeryAggressive,Aggressive,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
GRU,CinCECGTorso,VeryAggressive_Aggressive,VeryAggressive,Aggressive,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
GRU,CinCECGTorso,VeryAggressive_Aggressive,VeryAggressive,Aggressive,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.053141,False,3
GRU,CinCECGTorso,VeryAggressive_Aggressive,VeryAggressive,Aggressive,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.022142,False,3
GRU,CinCECGTorso,VeryAggressive_Aggressive,VeryAggressive,Aggressive,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.007381,False,3
GRU,CinCECGTorso,VeryAggressive_Gradual,VeryAggressive,Gradual,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
GRU,CinCECGTorso,VeryAggressive_Gradual,VeryAggressive,Gradual,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
GRU,CinCECGTorso,VeryAggressive_Gradual,VeryAggressive,Gradual,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
GRU,CinCECGTorso,VeryAggressive_Gradual,VeryAggressive,Gradual,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.102812,False,3
GRU,CinCECGTorso,VeryAggressive_Gradual,VeryAggressive,Gradual,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.042839,False,3
GRU,CinCECGTorso,VeryAggressive_Gradual,VeryAggressive,Gradual,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.014280,False,3
GRU,CinCECGTorso,VeryAggressive_TwoStage,VeryAggressive,TwoStage,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
GRU,CinCECGTorso,VeryAggressive_TwoStage,VeryAggressive,TwoStage,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
GRU,CinCECGTorso,VeryAggressive_TwoStage,VeryAggressive,TwoStage,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
GRU,CinCECGTorso,VeryAggressive_TwoStage,VeryAggressive,TwoStage,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.074404,False,3
GRU,CinCECGTorso,VeryAggressive_TwoStage,VeryAggressive,TwoStage,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.031002,False,3
GRU,CinCECGTorso,VeryAggressive_TwoStage,VeryAggressive,TwoStage,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.010334,False,3
GRU,CinCECGTorso,Standard_Linear,Standard,Linear,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
GRU,CinCECGTorso,Standard_Linear,Standard,Linear,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,4
