Model,Dataset,Schedule,Constraint_Key,Constraint_Value,Performance_At_Timeout,Performance_At_Convergence,Budget_Utilization,Early_Stopping
CNN,ChlorineConcentration,Aggressive,max_epochs_1000,1000,0.2000,0.6000,1.0000,True
CNN,ChlorineConcentration,Aggressive,max_epochs_2000,2000,0.2000,0.6000,1.0000,True
CNN,ChlorineConcentration,Aggressive,max_epochs_5000,5000,0.6000,0.6000,0.6200,False
CNN,ChlorineConcentration,Aggressive,max_time_hours_10,10,0.6000,0.6000,0.0321,False
CNN,ChlorineConcentration,Aggressive,max_time_hours_24,24,0.6000,0.6000,0.0134,False
CNN,ChlorineConcentration,Aggressive,max_time_hours_72,72,0.6000,0.6000,0.0045,False
CNN,ChlorineConcentration,Conservative,max_epochs_1000,1000,1.0000,0.4000,1.0000,True
CNN,ChlorineConcentration,Conservative,max_epochs_2000,2000,0.6000,0.4000,1.0000,True
CNN,ChlorineConcentration,Conservative,max_epochs_5000,5000,1.0000,0.4000,1.0000,True
CNN,ChlorineConcentration,Conservative,max_time_hours_10,10,0.4000,0.4000,0.1262,False
CNN,ChlorineConcentration,Conservative,max_time_hours_24,24,0.4000,0.4000,0.0526,False
CNN,ChlorineConcentration,Conservative,max_time_hours_72,72,0.4000,0.4000,0.0175,False
CNN,ChlorineConcentration,VeryAggressive,max_epochs_1000,1000,0.2000,0.4000,1.0000,True
CNN,ChlorineConcentration,VeryAggressive,max_epochs_2000,2000,0.2000,0.4000,1.0000,True
CNN,ChlorineConcentration,VeryAggressive,max_epochs_5000,5000,1.0000,0.4000,1.0000,True
CNN,ChlorineConcentration,VeryAggressive,max_time_hours_10,10,0.4000,0.4000,0.0613,False
CNN,ChlorineConcentration,VeryAggressive,max_time_hours_24,24,0.4000,0.4000,0.0255,False
CNN,ChlorineConcentration,VeryAggressive,max_time_hours_72,72,0.4000,0.4000,0.0085,False
CNN,ChlorineConcentration,Standard,max_epochs_1000,1000,0.0000,0.2000,1.0000,True
CNN,ChlorineConcentration,Standard,max_epochs_2000,2000,0.2000,0.2000,1.0000,True
CNN,ChlorineConcentration,Standard,max_epochs_5000,5000,0.2000,0.2000,0.6840,False
CNN,ChlorineConcentration,Standard,max_time_hours_10,10,0.2000,0.2000,0.0319,False
CNN,ChlorineConcentration,Standard,max_time_hours_24,24,0.2000,0.2000,0.0133,False
CNN,ChlorineConcentration,Standard,max_time_hours_72,72,0.2000,0.2000,0.0044,False
CNN,CinCECGTorso,Moderate,max_epochs_1000,1000,1.0000,0.4000,1.0000,True
CNN,CinCECGTorso,Moderate,max_epochs_2000,2000,1.0000,0.4000,1.0000,True
CNN,CinCECGTorso,Moderate,max_epochs_5000,5000,0.4000,0.4000,0.7200,False
CNN,CinCECGTorso,Moderate,max_time_hours_10,10,0.4000,0.4000,0.0151,False
CNN,CinCECGTorso,Moderate,max_time_hours_24,24,0.4000,0.4000,0.0063,False
CNN,CinCECGTorso,Moderate,max_time_hours_72,72,0.4000,0.4000,0.0021,False
CNN,CinCECGTorso,Aggressive,max_epochs_1000,1000,0.8000,0.4000,1.0000,True
CNN,CinCECGTorso,Aggressive,max_epochs_2000,2000,1.0000,0.4000,1.0000,True
CNN,CinCECGTorso,Aggressive,max_epochs_5000,5000,0.4000,0.4000,0.6200,False
CNN,CinCECGTorso,Aggressive,max_time_hours_10,10,0.4000,0.4000,0.0137,False
CNN,CinCECGTorso,Aggressive,max_time_hours_24,24,0.4000,0.4000,0.0057,False
CNN,CinCECGTorso,Aggressive,max_time_hours_72,72,0.4000,0.4000,0.0019,False
CNN,CinCECGTorso,Conservative,max_epochs_1000,1000,1.0000,0.4000,1.0000,True
CNN,CinCECGTorso,Conservative,max_epochs_2000,2000,1.0000,0.4000,1.0000,True
CNN,CinCECGTorso,Conservative,max_epochs_5000,5000,1.0000,0.4000,1.0000,True
CNN,CinCECGTorso,Conservative,max_time_hours_10,10,0.4000,0.4000,0.0534,False
CNN,CinCECGTorso,Conservative,max_time_hours_24,24,0.4000,0.4000,0.0223,False
CNN,CinCECGTorso,Conservative,max_time_hours_72,72,0.4000,0.4000,0.0074,False
CNN,CinCECGTorso,VeryAggressive,max_epochs_1000,1000,0.8000,0.4000,1.0000,True
CNN,CinCECGTorso,VeryAggressive,max_epochs_2000,2000,1.0000,0.4000,1.0000,True
CNN,CinCECGTorso,VeryAggressive,max_epochs_5000,5000,1.0000,0.4000,1.0000,True
CNN,CinCECGTorso,VeryAggressive,max_time_hours_10,10,0.4000,0.4000,0.0263,False
CNN,CinCECGTorso,VeryAggressive,max_time_hours_24,24,0.4000,0.4000,0.0110,False
CNN,CinCECGTorso,VeryAggressive,max_time_hours_72,72,0.4000,0.4000,0.0037,False
CNN,CinCECGTorso,Standard,max_epochs_1000,1000,0.8000,0.8000,1.0000,True
CNN,CinCECGTorso,Standard,max_epochs_2000,2000,1.0000,0.8000,1.0000,True
CNN,CinCECGTorso,Standard,max_epochs_5000,5000,0.8000,0.8000,0.6840,False
CNN,CinCECGTorso,Standard,max_time_hours_10,10,0.8000,0.8000,0.0133,False
CNN,CinCECGTorso,Standard,max_time_hours_24,24,0.8000,0.8000,0.0055,False
CNN,CinCECGTorso,Standard,max_time_hours_72,72,0.8000,0.8000,0.0018,False
CNN,CounterMovementJump,Moderate,max_epochs_1000,1000,1.0000,0.4000,1.0000,True
CNN,CounterMovementJump,Moderate,max_epochs_2000,2000,1.0000,0.4000,1.0000,True
CNN,CounterMovementJump,Moderate,max_epochs_5000,5000,0.4000,0.4000,0.7200,False
CNN,CounterMovementJump,Moderate,max_time_hours_10,10,0.4000,0.4000,0.0395,False
CNN,CounterMovementJump,Moderate,max_time_hours_24,24,0.4000,0.4000,0.0164,False
CNN,CounterMovementJump,Moderate,max_time_hours_72,72,0.4000,0.4000,0.0055,False
CNN,CounterMovementJump,Aggressive,max_epochs_1000,1000,1.0000,0.4000,1.0000,True
CNN,CounterMovementJump,Aggressive,max_epochs_2000,2000,0.8000,0.4000,1.0000,True
CNN,CounterMovementJump,Aggressive,max_epochs_5000,5000,0.4000,0.4000,0.6200,False
CNN,CounterMovementJump,Aggressive,max_time_hours_10,10,0.4000,0.4000,0.0362,False
CNN,CounterMovementJump,Aggressive,max_time_hours_24,24,0.4000,0.4000,0.0151,False
CNN,CounterMovementJump,Aggressive,max_time_hours_72,72,0.4000,0.4000,0.0050,False
CNN,CounterMovementJump,Conservative,max_epochs_1000,1000,1.0000,0.2000,1.0000,True
CNN,CounterMovementJump,Conservative,max_epochs_2000,2000,1.0000,0.2000,1.0000,True
CNN,CounterMovementJump,Conservative,max_epochs_5000,5000,1.0000,0.2000,1.0000,True
CNN,CounterMovementJump,Conservative,max_time_hours_10,10,0.2000,0.2000,0.1385,False
CNN,CounterMovementJump,Conservative,max_time_hours_24,24,0.2000,0.2000,0.0577,False
CNN,CounterMovementJump,Conservative,max_time_hours_72,72,0.2000,0.2000,0.0192,False
CNN,CounterMovementJump,VeryAggressive,max_epochs_1000,1000,0.4000,0.4000,1.0000,True
CNN,CounterMovementJump,VeryAggressive,max_epochs_2000,2000,0.6000,0.4000,1.0000,True
CNN,CounterMovementJump,VeryAggressive,max_epochs_5000,5000,0.6000,0.4000,1.0000,True
CNN,CounterMovementJump,VeryAggressive,max_time_hours_10,10,0.4000,0.4000,0.0711,False
CNN,CounterMovementJump,VeryAggressive,max_time_hours_24,24,0.4000,0.4000,0.0296,False
CNN,CounterMovementJump,VeryAggressive,max_time_hours_72,72,0.4000,0.4000,0.0099,False
CNN,CounterMovementJump,Standard,max_epochs_1000,1000,1.0000,0.6000,1.0000,True
CNN,CounterMovementJump,Standard,max_epochs_2000,2000,1.0000,0.6000,1.0000,True
CNN,CounterMovementJump,Standard,max_epochs_5000,5000,0.6000,0.6000,0.6840,False
CNN,CounterMovementJump,Standard,max_time_hours_10,10,0.6000,0.6000,0.0331,False
CNN,CounterMovementJump,Standard,max_time_hours_24,24,0.6000,0.6000,0.0138,False
CNN,CounterMovementJump,Standard,max_time_hours_72,72,0.6000,0.6000,0.0046,False
CNN,DucksAndGeese,Moderate,max_epochs_1000,1000,0.0000,0.4000,1.0000,True
CNN,DucksAndGeese,Moderate,max_epochs_2000,2000,0.2000,0.4000,1.0000,True
CNN,DucksAndGeese,Moderate,max_epochs_5000,5000,0.4000,0.4000,0.7200,False
CNN,DucksAndGeese,Moderate,max_time_hours_10,10,0.4000,0.4000,0.0052,False
CNN,DucksAndGeese,Moderate,max_time_hours_24,24,0.4000,0.4000,0.0022,False
CNN,DucksAndGeese,Moderate,max_time_hours_72,72,0.4000,0.4000,0.0007,False
CNN,DucksAndGeese,Aggressive,max_epochs_1000,1000,0.0000,0.4000,1.0000,True
CNN,DucksAndGeese,Aggressive,max_epochs_2000,2000,0.2000,0.4000,1.0000,True
CNN,DucksAndGeese,Aggressive,max_epochs_5000,5000,0.4000,0.4000,0.6200,False
CNN,DucksAndGeese,Aggressive,max_time_hours_10,10,0.4000,0.4000,0.0047,False
CNN,DucksAndGeese,Aggressive,max_time_hours_24,24,0.4000,0.4000,0.0020,False
CNN,DucksAndGeese,Aggressive,max_time_hours_72,72,0.4000,0.4000,0.0007,False
CNN,DucksAndGeese,Conservative,max_epochs_1000,1000,0.4000,0.2000,1.0000,True
CNN,DucksAndGeese,Conservative,max_epochs_2000,2000,1.0000,0.2000,1.0000,True
CNN,DucksAndGeese,Conservative,max_epochs_5000,5000,0.4000,0.2000,1.0000,True
CNN,DucksAndGeese,Conservative,max_time_hours_10,10,0.2000,0.2000,0.0182,False
CNN,DucksAndGeese,Conservative,max_time_hours_24,24,0.2000,0.2000,0.0076,False
CNN,DucksAndGeese,Conservative,max_time_hours_72,72,0.2000,0.2000,0.0025,False
CNN,DucksAndGeese,VeryAggressive,max_epochs_1000,1000,0.0000,0.2000,1.0000,True
CNN,DucksAndGeese,VeryAggressive,max_epochs_2000,2000,0.0000,0.2000,1.0000,True
CNN,DucksAndGeese,VeryAggressive,max_epochs_5000,5000,0.6000,0.2000,1.0000,True
CNN,DucksAndGeese,VeryAggressive,max_time_hours_10,10,0.2000,0.2000,0.0093,False
CNN,DucksAndGeese,VeryAggressive,max_time_hours_24,24,0.2000,0.2000,0.0039,False
CNN,DucksAndGeese,VeryAggressive,max_time_hours_72,72,0.2000,0.2000,0.0013,False
CNN,DucksAndGeese,Standard,max_epochs_1000,1000,0.4000,0.4000,1.0000,True
CNN,DucksAndGeese,Standard,max_epochs_2000,2000,0.8000,0.4000,1.0000,True
CNN,DucksAndGeese,Standard,max_epochs_5000,5000,0.4000,0.4000,0.6840,False
CNN,DucksAndGeese,Standard,max_time_hours_10,10,0.4000,0.4000,0.0044,False
CNN,DucksAndGeese,Standard,max_time_hours_24,24,0.4000,0.4000,0.0018,False
CNN,DucksAndGeese,Standard,max_time_hours_72,72,0.4000,0.4000,0.0006,False
CNN,EigenWorms,Moderate,max_epochs_1000,1000,1.0000,0.2000,1.0000,True
CNN,EigenWorms,Moderate,max_epochs_2000,2000,1.0000,0.2000,1.0000,True
CNN,EigenWorms,Moderate,max_epochs_5000,5000,0.2000,0.2000,0.7200,False
CNN,EigenWorms,Moderate,max_time_hours_10,10,0.2000,0.2000,0.0603,False
CNN,EigenWorms,Moderate,max_time_hours_24,24,0.2000,0.2000,0.0251,False
CNN,EigenWorms,Moderate,max_time_hours_72,72,0.2000,0.2000,0.0084,False
CNN,EigenWorms,Aggressive,max_epochs_1000,1000,1.0000,0.2000,1.0000,True
CNN,EigenWorms,Aggressive,max_epochs_2000,2000,1.0000,0.2000,1.0000,True
CNN,EigenWorms,Aggressive,max_epochs_5000,5000,0.2000,0.2000,0.6200,False
CNN,EigenWorms,Aggressive,max_time_hours_10,10,0.2000,0.2000,0.0546,False
CNN,EigenWorms,Aggressive,max_time_hours_24,24,0.2000,0.2000,0.0228,False
CNN,EigenWorms,Aggressive,max_time_hours_72,72,0.2000,0.2000,0.0076,False
CNN,EigenWorms,Conservative,max_epochs_1000,1000,1.0000,0.2000,1.0000,True
CNN,EigenWorms,Conservative,max_epochs_2000,2000,1.0000,0.2000,1.0000,True
CNN,EigenWorms,Conservative,max_epochs_5000,5000,1.0000,0.2000,1.0000,True
CNN,EigenWorms,Conservative,max_time_hours_10,10,0.2000,0.2000,0.2008,False
CNN,EigenWorms,Conservative,max_time_hours_24,24,0.2000,0.2000,0.0837,False
CNN,EigenWorms,Conservative,max_time_hours_72,72,0.2000,0.2000,0.0279,False
CNN,EigenWorms,VeryAggressive,max_epochs_1000,1000,1.0000,0.2000,1.0000,True
CNN,EigenWorms,VeryAggressive,max_epochs_2000,2000,1.0000,0.2000,1.0000,True
CNN,EigenWorms,VeryAggressive,max_epochs_5000,5000,0.8000,0.2000,1.0000,True
CNN,EigenWorms,VeryAggressive,max_time_hours_10,10,0.2000,0.2000,0.1015,False
CNN,EigenWorms,VeryAggressive,max_time_hours_24,24,0.2000,0.2000,0.0423,False
CNN,EigenWorms,VeryAggressive,max_time_hours_72,72,0.2000,0.2000,0.0141,False
CNN,EigenWorms,Standard,max_epochs_1000,1000,1.0000,0.6000,1.0000,True
CNN,EigenWorms,Standard,max_epochs_2000,2000,1.0000,0.6000,1.0000,True
CNN,EigenWorms,Standard,max_epochs_5000,5000,0.6000,0.6000,0.6840,False
CNN,EigenWorms,Standard,max_time_hours_10,10,0.6000,0.6000,0.0595,False
CNN,EigenWorms,Standard,max_time_hours_24,24,0.6000,0.6000,0.0248,False
CNN,EigenWorms,Standard,max_time_hours_72,72,0.6000,0.6000,0.0083,False
CNN,FaultDetectionB,Moderate,max_epochs_1000,1000,0.2000,0.4000,1.0000,True
CNN,FaultDetectionB,Moderate,max_epochs_2000,2000,0.6000,0.4000,1.0000,True
CNN,FaultDetectionB,Moderate,max_epochs_5000,5000,0.4000,0.4000,0.7200,False
CNN,FaultDetectionB,Moderate,max_time_hours_10,10,0.4000,0.4000,0.0051,False
CNN,FaultDetectionB,Moderate,max_time_hours_24,24,0.4000,0.4000,0.0021,False
CNN,FaultDetectionB,Moderate,max_time_hours_72,72,0.4000,0.4000,0.0007,False
CNN,FaultDetectionB,Aggressive,max_epochs_1000,1000,0.0000,0.2000,1.0000,True
CNN,FaultDetectionB,Aggressive,max_epochs_2000,2000,0.2000,0.2000,1.0000,True
CNN,FaultDetectionB,Aggressive,max_epochs_5000,5000,0.2000,0.2000,0.6200,False
CNN,FaultDetectionB,Aggressive,max_time_hours_10,10,0.2000,0.2000,0.0046,False
CNN,FaultDetectionB,Aggressive,max_time_hours_24,24,0.2000,0.2000,0.0019,False
CNN,FaultDetectionB,Aggressive,max_time_hours_72,72,0.2000,0.2000,0.0006,False
CNN,FaultDetectionB,Conservative,max_epochs_1000,1000,0.8000,0.6000,1.0000,True
CNN,FaultDetectionB,Conservative,max_epochs_2000,2000,0.4000,0.6000,1.0000,True
CNN,FaultDetectionB,Conservative,max_epochs_5000,5000,1.0000,0.6000,1.0000,True
CNN,FaultDetectionB,Conservative,max_time_hours_10,10,0.6000,0.6000,0.0180,False
CNN,FaultDetectionB,Conservative,max_time_hours_24,24,0.6000,0.6000,0.0075,False
CNN,FaultDetectionB,Conservative,max_time_hours_72,72,0.6000,0.6000,0.0025,False
CNN,FaultDetectionB,VeryAggressive,max_epochs_1000,1000,0.0000,0.4000,1.0000,True
CNN,FaultDetectionB,VeryAggressive,max_epochs_2000,2000,0.0000,0.4000,1.0000,True
CNN,FaultDetectionB,VeryAggressive,max_epochs_5000,5000,0.6000,0.4000,1.0000,True
CNN,FaultDetectionB,VeryAggressive,max_time_hours_10,10,0.4000,0.4000,0.0091,False
CNN,FaultDetectionB,VeryAggressive,max_time_hours_24,24,0.4000,0.4000,0.0038,False
CNN,FaultDetectionB,VeryAggressive,max_time_hours_72,72,0.4000,0.4000,0.0013,False
CNN,FaultDetectionB,Standard,max_epochs_1000,1000,0.2000,0.4000,1.0000,True
CNN,FaultDetectionB,Standard,max_epochs_2000,2000,0.8000,0.4000,1.0000,True
CNN,FaultDetectionB,Standard,max_epochs_5000,5000,0.4000,0.4000,0.6840,False
CNN,FaultDetectionB,Standard,max_time_hours_10,10,0.4000,0.4000,0.0043,False
CNN,FaultDetectionB,Standard,max_time_hours_24,24,0.4000,0.4000,0.0018,False
CNN,FaultDetectionB,Standard,max_time_hours_72,72,0.4000,0.4000,0.0006,False
CNN,FiftyWords,Moderate,max_epochs_1000,1000,1.0000,0.8000,1.0000,True
CNN,FiftyWords,Moderate,max_epochs_2000,2000,1.0000,0.8000,1.0000,True
CNN,FiftyWords,Moderate,max_epochs_5000,5000,0.8000,0.8000,0.7200,False
CNN,FiftyWords,Moderate,max_time_hours_10,10,0.8000,0.8000,0.0216,False
CNN,FiftyWords,Moderate,max_time_hours_24,24,0.8000,0.8000,0.0090,False
CNN,FiftyWords,Moderate,max_time_hours_72,72,0.8000,0.8000,0.0030,False
CNN,FiftyWords,Aggressive,max_epochs_1000,1000,0.0000,0.8000,1.0000,True
CNN,FiftyWords,Aggressive,max_epochs_2000,2000,1.0000,0.8000,1.0000,True
CNN,FiftyWords,Aggressive,max_epochs_5000,5000,0.8000,0.8000,0.6200,False
CNN,FiftyWords,Aggressive,max_time_hours_10,10,0.8000,0.8000,0.0200,False
CNN,FiftyWords,Aggressive,max_time_hours_24,24,0.8000,0.8000,0.0083,False
CNN,FiftyWords,Aggressive,max_time_hours_72,72,0.8000,0.8000,0.0028,False
CNN,FiftyWords,Conservative,max_epochs_1000,1000,1.0000,0.8000,1.0000,True
CNN,FiftyWords,Conservative,max_epochs_2000,2000,1.0000,0.8000,1.0000,True
CNN,FiftyWords,Conservative,max_epochs_5000,5000,1.0000,0.8000,1.0000,True
CNN,FiftyWords,Conservative,max_time_hours_10,10,0.8000,0.8000,0.0777,False
CNN,FiftyWords,Conservative,max_time_hours_24,24,0.8000,0.8000,0.0324,False
CNN,FiftyWords,Conservative,max_time_hours_72,72,0.8000,0.8000,0.0108,False
CNN,FiftyWords,VeryAggressive,max_epochs_1000,1000,0.0000,0.8000,1.0000,True
CNN,FiftyWords,VeryAggressive,max_epochs_2000,2000,1.0000,0.8000,1.0000,True
CNN,FiftyWords,VeryAggressive,max_epochs_5000,5000,1.0000,0.8000,1.0000,True
CNN,FiftyWords,VeryAggressive,max_time_hours_10,10,0.8000,0.8000,0.0396,False
CNN,FiftyWords,VeryAggressive,max_time_hours_24,24,0.8000,0.8000,0.0165,False
CNN,FiftyWords,VeryAggressive,max_time_hours_72,72,0.8000,0.8000,0.0055,False
CNN,FiftyWords,Standard,max_epochs_1000,1000,0.2000,0.8000,1.0000,True
CNN,FiftyWords,Standard,max_epochs_2000,2000,1.0000,0.8000,1.0000,True
CNN,FiftyWords,Standard,max_epochs_5000,5000,0.8000,0.8000,0.6840,False
CNN,FiftyWords,Standard,max_time_hours_10,10,0.8000,0.8000,0.0182,False
CNN,FiftyWords,Standard,max_time_hours_24,24,0.8000,0.8000,0.0076,False
CNN,FiftyWords,Standard,max_time_hours_72,72,0.8000,0.8000,0.0025,False
CNN,HouseTwenty,Moderate,max_epochs_1000,1000,0.0000,0.2000,1.0000,True
CNN,HouseTwenty,Moderate,max_epochs_2000,2000,0.8000,0.2000,1.0000,True
CNN,HouseTwenty,Moderate,max_epochs_5000,5000,0.2000,0.2000,0.7200,False
CNN,HouseTwenty,Moderate,max_time_hours_10,10,0.2000,0.2000,0.0034,False
CNN,HouseTwenty,Moderate,max_time_hours_24,24,0.2000,0.2000,0.0014,False
CNN,HouseTwenty,Moderate,max_time_hours_72,72,0.2000,0.2000,0.0005,False
CNN,HouseTwenty,Aggressive,max_epochs_1000,1000,0.0000,0.0000,1.0000,True
CNN,HouseTwenty,Aggressive,max_epochs_2000,2000,1.0000,0.0000,1.0000,True
CNN,HouseTwenty,Aggressive,max_epochs_5000,5000,0.0000,0.0000,0.6200,False
CNN,HouseTwenty,Aggressive,max_time_hours_10,10,0.0000,0.0000,0.0031,False
CNN,HouseTwenty,Aggressive,max_time_hours_24,24,0.0000,0.0000,0.0013,False
CNN,HouseTwenty,Aggressive,max_time_hours_72,72,0.0000,0.0000,0.0004,False
CNN,HouseTwenty,Conservative,max_epochs_1000,1000,0.0000,0.0000,1.0000,True
CNN,HouseTwenty,Conservative,max_epochs_2000,2000,1.0000,0.0000,1.0000,True
CNN,HouseTwenty,Conservative,max_epochs_5000,5000,1.0000,0.0000,1.0000,True
CNN,HouseTwenty,Conservative,max_time_hours_10,10,0.0000,0.0000,0.0120,False
CNN,HouseTwenty,Conservative,max_time_hours_24,24,0.0000,0.0000,0.0050,False
CNN,HouseTwenty,Conservative,max_time_hours_72,72,0.0000,0.0000,0.0017,False
CNN,HouseTwenty,VeryAggressive,max_epochs_1000,1000,0.0000,0.4000,1.0000,True
CNN,HouseTwenty,VeryAggressive,max_epochs_2000,2000,0.8000,0.4000,1.0000,True
CNN,HouseTwenty,VeryAggressive,max_epochs_5000,5000,0.8000,0.4000,1.0000,True
CNN,HouseTwenty,VeryAggressive,max_time_hours_10,10,0.4000,0.4000,0.0061,False
CNN,HouseTwenty,VeryAggressive,max_time_hours_24,24,0.4000,0.4000,0.0025,False
CNN,HouseTwenty,VeryAggressive,max_time_hours_72,72,0.4000,0.4000,0.0008,False
CNN,HouseTwenty,Standard,max_epochs_1000,1000,0.2000,0.6000,1.0000,True
CNN,HouseTwenty,Standard,max_epochs_2000,2000,1.0000,0.6000,1.0000,True
CNN,HouseTwenty,Standard,max_epochs_5000,5000,0.6000,0.6000,0.6840,False
CNN,HouseTwenty,Standard,max_time_hours_10,10,0.6000,0.6000,0.0029,False
CNN,HouseTwenty,Standard,max_time_hours_24,24,0.6000,0.6000,0.0012,False
CNN,HouseTwenty,Standard,max_time_hours_72,72,0.6000,0.6000,0.0004,False
CNN,KeplerLightCurves,Moderate,max_epochs_1000,1000,1.0000,1.0000,1.0000,True
CNN,KeplerLightCurves,Moderate,max_epochs_2000,2000,1.0000,1.0000,1.0000,True
CNN,KeplerLightCurves,Moderate,max_epochs_5000,5000,1.0000,1.0000,0.7200,False
CNN,KeplerLightCurves,Moderate,max_time_hours_10,10,1.0000,1.0000,0.0284,False
CNN,KeplerLightCurves,Moderate,max_time_hours_24,24,1.0000,1.0000,0.0118,False
CNN,KeplerLightCurves,Moderate,max_time_hours_72,72,1.0000,1.0000,0.0039,False
CNN,KeplerLightCurves,Aggressive,max_epochs_1000,1000,1.0000,1.0000,1.0000,True
CNN,KeplerLightCurves,Aggressive,max_epochs_2000,2000,1.0000,1.0000,1.0000,True
CNN,KeplerLightCurves,Aggressive,max_epochs_5000,5000,1.0000,1.0000,0.6200,False
CNN,KeplerLightCurves,Aggressive,max_time_hours_10,10,1.0000,1.0000,0.0259,False
CNN,KeplerLightCurves,Aggressive,max_time_hours_24,24,1.0000,1.0000,0.0108,False
CNN,KeplerLightCurves,Aggressive,max_time_hours_72,72,1.0000,1.0000,0.0036,False
CNN,KeplerLightCurves,Conservative,max_epochs_1000,1000,1.0000,1.0000,1.0000,True
CNN,KeplerLightCurves,Conservative,max_epochs_2000,2000,1.0000,1.0000,1.0000,True
CNN,KeplerLightCurves,Conservative,max_epochs_5000,5000,1.0000,1.0000,1.0000,True
CNN,KeplerLightCurves,Conservative,max_time_hours_10,10,1.0000,1.0000,0.0996,False
CNN,KeplerLightCurves,Conservative,max_time_hours_24,24,1.0000,1.0000,0.0415,False
CNN,KeplerLightCurves,Conservative,max_time_hours_72,72,1.0000,1.0000,0.0138,False
CNN,KeplerLightCurves,VeryAggressive,max_epochs_1000,1000,1.0000,1.0000,1.0000,True
CNN,KeplerLightCurves,VeryAggressive,max_epochs_2000,2000,1.0000,1.0000,1.0000,True
CNN,KeplerLightCurves,VeryAggressive,max_epochs_5000,5000,1.0000,1.0000,1.0000,True
CNN,KeplerLightCurves,VeryAggressive,max_time_hours_10,10,1.0000,1.0000,0.0504,False
CNN,KeplerLightCurves,VeryAggressive,max_time_hours_24,24,1.0000,1.0000,0.0210,False
CNN,KeplerLightCurves,VeryAggressive,max_time_hours_72,72,1.0000,1.0000,0.0070,False
CNN,KeplerLightCurves,Standard,max_epochs_1000,1000,0.6000,1.0000,1.0000,True
CNN,KeplerLightCurves,Standard,max_epochs_2000,2000,1.0000,1.0000,1.0000,True
CNN,KeplerLightCurves,Standard,max_epochs_5000,5000,1.0000,1.0000,0.6840,False
CNN,KeplerLightCurves,Standard,max_time_hours_10,10,1.0000,1.0000,0.0242,False
CNN,KeplerLightCurves,Standard,max_time_hours_24,24,1.0000,1.0000,0.0101,False
CNN,KeplerLightCurves,Standard,max_time_hours_72,72,1.0000,1.0000,0.0034,False
CNN,RightWhaleCalls,Moderate,max_epochs_1000,1000,1.0000,0.0000,1.0000,True
CNN,RightWhaleCalls,Moderate,max_epochs_2000,2000,1.0000,0.0000,1.0000,True
CNN,RightWhaleCalls,Moderate,max_epochs_5000,5000,0.0000,0.0000,0.7200,False
CNN,RightWhaleCalls,Moderate,max_time_hours_10,10,0.0000,0.0000,0.1632,False
CNN,RightWhaleCalls,Moderate,max_time_hours_24,24,0.0000,0.0000,0.0680,False
CNN,RightWhaleCalls,Moderate,max_time_hours_72,72,0.0000,0.0000,0.0227,False
CNN,RightWhaleCalls,Aggressive,max_epochs_1000,1000,0.4000,0.0000,1.0000,True
CNN,RightWhaleCalls,Aggressive,max_epochs_2000,2000,1.0000,0.0000,1.0000,True
CNN,RightWhaleCalls,Aggressive,max_epochs_5000,5000,0.0000,0.0000,0.6200,False
CNN,RightWhaleCalls,Aggressive,max_time_hours_10,10,0.0000,0.0000,0.1470,False
CNN,RightWhaleCalls,Aggressive,max_time_hours_24,24,0.0000,0.0000,0.0612,False
CNN,RightWhaleCalls,Aggressive,max_time_hours_72,72,0.0000,0.0000,0.0204,False
CNN,RightWhaleCalls,Conservative,max_epochs_1000,1000,0.6000,0.0000,1.0000,True
CNN,RightWhaleCalls,Conservative,max_epochs_2000,2000,1.0000,0.0000,1.0000,True
CNN,RightWhaleCalls,Conservative,max_epochs_5000,5000,1.0000,0.0000,1.0000,True
CNN,RightWhaleCalls,Conservative,max_time_hours_10,10,0.0000,0.0000,0.5779,False
CNN,RightWhaleCalls,Conservative,max_time_hours_24,24,0.0000,0.0000,0.2408,False
CNN,RightWhaleCalls,Conservative,max_time_hours_72,72,0.0000,0.0000,0.0803,False
CNN,RightWhaleCalls,VeryAggressive,max_epochs_1000,1000,0.2000,0.2000,1.0000,True
